App,TestFileName,ProductionFileName,LOC,numberMethods,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
curator,TestInterProcessMutex,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessMutex.java,191,5,3,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3
curator,TestInterProcessReadWriteLock,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessReadWriteLock.java,365,7,11,4,0,0,1,0,0,7,5,0,0,0,0,3,0,0,0,5,0,1,3
curator,TestInterProcessSemaphore,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessSemaphore.java,787,12,32,1,0,1,1,0,0,8,17,0,0,0,0,10,0,0,2,10,0,2,1
curator,TestInterProcessSemaphoreMutex,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/locks/InterProcessSemaphoreMutex.java,55,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
curator,TestLeaderSelector,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/leader/LeaderSelector.java,841,13,40,12,0,3,1,0,0,15,18,0,0,0,2,12,0,0,7,12,0,1,7
curator,TestCuratorCache,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/CuratorCache.java,179,4,26,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,5,4,0,0,0
curator,TestNodeCache,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/NodeCache.java,270,4,16,4,0,1,0,0,0,2,1,0,0,0,0,4,0,0,3,4,0,0,4
curator,TestTreeCache,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/TreeCache.java,643,25,60,17,0,0,0,0,0,1,0,0,0,0,0,3,0,0,10,1,0,0,7
curator,TestPathChildrenCache,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/PathChildrenCache.java,1154,21,65,19,0,1,1,0,0,10,3,0,0,0,0,18,0,0,5,20,0,0,4
curator,TestCuratorCacheBridge,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/cache/CuratorCacheBridge.java,68,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
curator,TestPersistentWatcher,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/watch/PersistentWatcher.java,110,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curator,TestDistributedDelayQueue,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/queue/DistributedDelayQueue.java,222,5,9,4,0,1,0,0,0,3,5,0,0,0,0,2,0,0,1,4,0,0,4
curator,TestDistributedPriorityQueue,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/queue/DistributedPriorityQueue.java,267,6,5,4,0,0,0,0,0,5,8,0,0,0,1,4,0,0,0,4,0,0,4
curator,TestDistributedQueue,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/queue/DistributedQueue.java,798,14,24,7,0,3,0,0,0,13,15,0,0,0,6,11,0,0,0,12,0,0,4
curator,TestQueueSharder,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/queue/QueueSharder.java,243,5,9,3,0,1,0,0,0,2,4,0,0,0,0,3,0,0,0,3,0,0,3
curator,TestDistributedIdQueue,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/queue/DistributedIdQueue.java,175,5,6,3,0,2,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,2
curator,TestPersistentEphemeralNode,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentEphemeralNode.java,860,35,28,0,0,0,2,0,0,1,1,0,0,0,0,9,0,0,3,16,0,0,2
curator,TestGroupMember,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/GroupMember.java,111,1,11,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0
curator,TestPersistentTtlNode,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentTtlNode.java,165,8,12,3,0,2,0,0,0,3,2,0,0,0,0,1,0,0,2,3,0,0,3
curator,TestPersistentNode,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/nodes/PersistentNode.java,236,7,13,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,2,6
curator,TestDistributedDoubleBarrier,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/barriers/DistributedDoubleBarrier.java,242,4,5,0,0,0,0,0,0,2,7,0,0,0,0,3,0,0,0,2,0,0,0
curator,TestDistributedBarrier,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/barriers/DistributedBarrier.java,221,4,4,4,0,1,1,0,0,3,2,0,0,0,0,3,0,0,0,4,0,0,3
curator,TestDistributedAtomicLong,/home/luana-martins/.jnose_projects/curator/curator-recipes/src/main/java/org/apache/curator/framework/recipes/atomic/DistributedAtomicLong.java,337,7,33,6,0,0,0,0,0,12,2,0,0,0,0,4,0,0,5,5,0,9,7
curator,TestThreadLocalRetryLoop,/home/luana-martins/.jnose_projects/curator/curator-client/src/main/java/org/apache/curator/connection/ThreadLocalRetryLoop.java,145,9,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
curator,TestCompatibility,/home/luana-martins/.jnose_projects/curator/curator-test/src/main/java/org/apache/curator/test/Compatibility.java,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
